Statement,Header,Field Name,Field Value;
Statement,Data,BrokerName,;
Statement,Data,BrokerAddress,;
Statement,Data,Title,Activity Statement;
"Statement,Data,Period,""January 1, 2022 - December 31, 2022""";
"Statement,Data,WhenGenerated,""2025-04-09, 03:29:07 EDT""";
Account Information,Header,Field Name,Field Value;
Account Information,Data,Name,John Doe;
Account Information,Data,Account,U7212345;
Account Information,Data,Account Type,Individual;
Account Information,Data,Customer Type,Individual;
Account Information,Data,Account Capabilities,Margin;
Account Information,Data,Base Currency,EUR;
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change;
Cash Report,Data,Withholding Tax,Base Currency Summary,-649.1406558,-649.1406558,0,;
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,-6772.68475695,-6772.68475695,0,;
Cash Report,Data,Ending Cash,Base Currency Summary,3666.766521173,3666.766521173,0,;
Cash Report,Data,Ending Settled Cash,Base Currency Summary,16028.266521173,16028.266521173,0,;
Cash Report,Data,Starting Cash,CAD,0.00002541,0.00002541,0,;
Cash Report,Data,Dividends,CAD,493.75,493.75,0,;
Cash Report,Data,Trades (Purchase),CAD,-302.81004783,-302.81004783,0,;
Cash Report,Data,Withholding Tax,CAD,-123.44,-123.44,0,;
Cash Report,Data,Ending Cash,CAD,67.49997758,67.49997758,0,;
Cash Report,Data,Ending Settled Cash,CAD,67.49997758,67.49997758,0,;
Cash Report,Data,Starting Cash,CHF,-0.00000295,-0.00000295,0,;
Cash Report,Data,Dividends,CHF,115.51,115.51,0,;
Cash Report,Data,Withholding Tax,CHF,-40.43,-40.43,0,;
Cash Report,Data,Ending Cash,CHF,75.07999705,75.07999705,0,;
Cash Report,Data,Ending Settled Cash,CHF,75.07999705,75.07999705,0,;
Cash Report,Data,Starting Cash,CZK,0,0,0,;
Cash Report,Data,Dividends,CZK,13100,13100,0,;
Cash Report,Data,Trades (Purchase),CZK,-8515,-8515,0,;
Cash Report,Data,Withholding Tax,CZK,-4585,-4585,0,;
Cash Report,Data,Ending Cash,CZK,0,0,0,;
Cash Report,Data,Ending Settled Cash,CZK,0,0,0,;
Cash Report,Data,Starting Cash,DKK,0.000147865,0.000147865,0,;
Cash Report,Data,Dividends,DKK,780.5,780.5,0,;
Cash Report,Data,Trades (Purchase),DKK,-569.76042657,-569.76042657,0,;
Cash Report,Data,Withholding Tax,DKK,-210.74,-210.74,0,;
Cash Report,Data,Ending Cash,DKK,-0.000278705,-0.000278705,0,;
Cash Report,Data,Ending Settled Cash,DKK,-0.000278705,-0.000278705,0,;
Cash Report,Data,Starting Cash,EUR,2360.234770392,2360.234770392,0,;
Cash Report,Data,Commissions,EUR,-308.43008,-308.43008,0,;
Cash Report,Data,Withdrawals,EUR,-8000,-8000,0,;
Cash Report,Data,Dividends,EUR,196.97,196.97,0,;
Cash Report,Data,Broker Interest Paid and Received,EUR,-16.99,-16.99,0,;
Cash Report,Data,Trades (Sales),EUR,177258.57017936,177258.57017936,0,;
Cash Report,Data,Trades (Purchase),EUR,-169203.90006849,-169203.90006849,0,;
Cash Report,Data,Transaction Fees,EUR,-11.72,-11.72,0,;
Cash Report,Data,Withholding Tax,EUR,-6.56,-6.56,0,;
Cash Report,Data,Ending Cash,EUR,2268.174801263,2268.174801263,0,;
Cash Report,Data,Ending Settled Cash,EUR,14629.674801263,14629.674801263,0,;
Cash Report,Data,Starting Cash,GBP,0.003566846,0.003566846,0,;
Cash Report,Data,Dividends,GBP,313.43,313.43,0,;
Cash Report,Data,Trades (Purchase),GBP,-280.93356241,-280.93356241,0,;
Cash Report,Data,Ending Cash,GBP,32.500004435,32.500004435,0,;
Cash Report,Data,Ending Settled Cash,GBP,32.500004435,32.500004435,0,;
Cash Report,Data,Starting Cash,HKD,0.00038725,0.00038725,0,;
Cash Report,Data,Commissions,HKD,-36,-36,0,;
Cash Report,Data,Dividends,HKD,200,200,0,;
Cash Report,Data,Broker Interest Paid and Received,HKD,-209.65,-209.65,0,;
Cash Report,Data,Trades (Sales),HKD,11290.2,11290.2,0,;
Cash Report,Data,Trades (Purchase),HKD,-11140,-11140,0,;
Cash Report,Data,Transaction Fees,HKD,-26.53124,-26.53124,0,;
Cash Report,Data,Ending Cash,HKD,78.01914725,78.01914725,0,;
Cash Report,Data,Ending Settled Cash,HKD,78.01914725,78.01914725,0,;
Cash Report,Data,Starting Cash,NOK,-0.0001551,-0.0001551,0,;
Cash Report,Data,Dividends,NOK,826,826,0,;
Cash Report,Data,Trades (Purchase),NOK,-619.49980561,-619.49980561,0,;
Cash Report,Data,Withholding Tax,NOK,-206.5,-206.5,0,;
Cash Report,Data,Ending Cash,NOK,0.00003929,0.00003929,0,;
Cash Report,Data,Ending Settled Cash,NOK,0.00003929,0.00003929,0,;
Cash Report,Data,Starting Cash,PLN,0,0,0,;
Cash Report,Data,Deposits,PLN,3500,3500,0,;
Cash Report,Data,Trades (Purchase),PLN,-3500,-3500,0,;
Cash Report,Data,Ending Cash,PLN,0,0,0,;
Cash Report,Data,Ending Settled Cash,PLN,0,0,0,;
Cash Report,Data,Starting Cash,SEK,0.00044754,0.00044754,0,;
Cash Report,Data,Dividends,SEK,300,300,0,;
Cash Report,Data,Trades (Purchase),SEK,-209.99994993,-209.99994993,0,;
Cash Report,Data,Withholding Tax,SEK,-90,-90,0,;
Cash Report,Data,Ending Cash,SEK,0.00049761,0.00049761,0,;
Cash Report,Data,Ending Settled Cash,SEK,0.00049761,0.00049761,0,;
Cash Report,Data,Starting Cash,USD,-61336.65889146,-61336.65889146,0,;
Cash Report,Data,Commissions,USD,-45.6427019,-45.6427019,0,;
Cash Report,Data,Dividends,USD,985.8,985.8,0,;
Cash Report,Data,Broker Interest Paid and Received,USD,-852.01,-852.01,0,;
Cash Report,Data,Trades (Sales),USD,79335.6355,79335.6355,0,;
Cash Report,Data,Trades (Purchase),USD,-16644.524,-16644.524,0,;
Cash Report,Data,Other Fees,USD,-0.6,-0.6,0,;
Cash Report,Data,Payment In Lieu of Dividends,USD,155.56,155.56,0,;
Cash Report,Data,Withholding Tax,USD,-280.89,-280.89,0,;
Cash Report,Data,Ending Cash,USD,1316.669906627,1316.669906627,0,;
Cash Report,Data,Ending Settled Cash,USD,1316.669906627,1316.669906627,0,;
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code;
Open Positions,Data,Summary,Stocks,EUR,FLXI,150,1,32.156666667,4823.5,30.505,4575.75,-247.75,;
Open Positions,Data,Summary,Stocks,EUR,GS71,200,1,16.154727315,3230.945463,16.46,3292,61.054537,;
Open Positions,Data,Summary,Stocks,EUR,QQQS,150,1,49.434705,7415.20575,47.845,7176.75,-238.45575,;
Open Positions,Data,Summary,Stocks,EUR,TBK,10,1,511.6,5116,688,6880,1764,;
Open Positions,Data,Summary,Stocks,EUR,UNVB,100,1,49.525252,4952.5252,46.87,4687,-265.5252,;
Open Positions,Total,,Stocks,EUR,,,,,25538.176413,,26611.5,1073.323587,;
Open Positions,Data,Summary,Stocks,USD,AG,750,1,15.264093333,11448.07,8.34,6255,-5193.07,;
Open Positions,Data,Summary,Stocks,USD,CCJ,200,1,16.185,3237,22.67,4534,1297,;
Open Positions,Data,Summary,Stocks,USD,CTSH,40,1,68.101666675,2724.066667,57.19,2287.6,-436.466667,;
Open Positions,Data,Summary,Stocks,USD,GOOG,20,1,115.62781,2312.5562,88.73,1774.6,-537.9562,;
Open Positions,Data,Summary,Stocks,USD,MO,100,1,39.8745,3987.45,45.71,4571,583.55,;
Open Positions,Data,Summary,Stocks,USD,NEM,20,1,68.0662,1361.324,47.2,944,-417.324,;
Open Positions,Data,Summary,Stocks,USD,NNI,40,1,47.3115,1892.46,90.75,3630,1737.54,;
Open Positions,Data,Summary,Stocks,USD,SBER,100,1,13.65,1365,0.0453,4.53,-1360.47,;
Open Positions,Data,Summary,Stocks,USD,TSN,90,1,62.742222222,5646.8,62.25,5602.5,-44.3,;
Open Positions,Data,Summary,Stocks,USD,WPM,350,1,40.047142857,14016.5,39.08,13678,-338.5,;
Open Positions,Total,,Stocks,USD,,,,,47991.226867,,43281.23,-4709.996867,;
Open Positions,Total,,Stocks,EUR,,,,,44835.323788226,,40435.0563152,-4400.267473026,;
Open Positions,Total,,Stocks,EUR,,,,,70373.500201226,,67046.5563152,-3326.943886026,;
Forex Balances,Header,Asset Category,Currency,Description,Quantity,Cost Price,Cost Basis in EUR,Close Price,Value in EUR,Unrealized P/L in EUR,Code;
Forex Balances,Data,Forex,EUR,CAD,67.499977,0.742830001,-50.141008,0.68997,46.572959,-3.568049,;
Forex Balances,Data,Forex,EUR,CHF,75.079997,0.976389996,-73.307358,1.0104,75.860829,2.553471,;
Forex Balances,Data,Forex,EUR,EUR,2268.174801263,0,-2268.174801263,1,2268.174801263,0,;
Forex Balances,Data,Forex,EUR,GBP,32.500003,1.139899987,-37.046753,1.1304,36.738003,-0.30875,;
Forex Balances,Data,Forex,EUR,HKD,78.019147,0.130839998,-10.208025,0.11964,9.334211,-0.873814,;
Forex Balances,Data,Forex,EUR,USD,1316.66991,0.998197979,-1314.297243,0.93424,1230.085696,-84.211547,;
Forex Balances,Data,Total,,,,,-3753.175212263,,3666.766521263,-86.408691,;
Net Stock Position Summary,Header,Asset Category,Currency,Symbol,Description,Shares at IB,Shares Borrowed,Shares Lent,Net Shares;
Net Stock Position Summary,Data,Stocks,EUR,FLXI,FRK FTSE INDIA UCITS ETF,150,0,0,150;
Net Stock Position Summary,Data,Stocks,EUR,GS71,GSK PLC,200,0,0,200;
Net Stock Position Summary,Data,Stocks,EUR,QQQS,WT NASDAQ 100 3X DAILY SHORT,150,0,0,150;
Net Stock Position Summary,Data,Stocks,EUR,TBK,PHILIP MORRIS CR AS,10,0,0,10;
Net Stock Position Summary,Data,Stocks,EUR,UNVB,UNILEVER PLC,100,0,0,100;
Net Stock Position Summary,Data,Stocks,USD,AG,FIRST MAJESTIC SILVER CORP,750,0,0,750;
Net Stock Position Summary,Data,Stocks,USD,CCJ,CAMECO CORP,200,0,0,200;
Net Stock Position Summary,Data,Stocks,USD,CTSH,COGNIZANT TECH SOLUTIONS-A,40,0,0,40;
Net Stock Position Summary,Data,Stocks,USD,GOOG,ALPHABET INC-CL C,20,0,0,20;
Net Stock Position Summary,Data,Stocks,USD,MO,ALTRIA GROUP INC,100,0,0,100;
Net Stock Position Summary,Data,Stocks,USD,NEM,NEWMONT CORP,20,0,0,20;
Net Stock Position Summary,Data,Stocks,USD,NNI,NELNET INC-CL A,40,0,0,40;
Net Stock Position Summary,Data,Stocks,USD,SBER,SBERBANK PJSC -SPONSORED ADR,100,0,0,100;
Net Stock Position Summary,Data,Stocks,USD,TSN,TYSON FOODS INC-CL A,90,0,0,90;
Net Stock Position Summary,Data,Stocks,USD,WPM,WHEATON PRECIOUS METALS CORP,350,0,0,350;
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code;
"Trades,Data,Order,Stocks,EUR,3BUS,""2022-09-28, 04:46:51"",30,62.96,60.6,-1888.8,-3,1891.8,0,-70.8,O";
"Trades,Data,Order,Stocks,EUR,3BUS,""2022-09-30, 09:46:08"",-30,59,59.74,1770,-3,-1891.8,-124.8,-22.2,C";
Trades,SubTotal,,Stocks,EUR,3BUS,,0,,,-118.8,-6,0,-124.8,-93,;
"Trades,Data,Order,Stocks,EUR,3DES,""2022-06-17, 10:37:23"",""2,000"",1.425,1.4065,-2850,-3,2853,0,-37,O";
"Trades,Data,Order,Stocks,EUR,3DES,""2022-06-27, 04:22:05"",""-2,000"",1.322,1.367,2644,-3,-2853,-212,-90,C";
Trades,SubTotal,,Stocks,EUR,3DES,,0,,,-206,-6,0,-212,-127,;
"Trades,Data,Order,Stocks,EUR,BBZA,""2022-08-29, 10:45:34"",-30,58,58.3,1740,-3,-1925,-188,-9,C";
Trades,SubTotal,,Stocks,EUR,BBZA,,-30,,,1740,-3,-1925,-188,-9,;
"Trades,Data,Order,Stocks,EUR,BNRd,""2022-04-05, 05:18:04"",-30,73.02,72.16,2190.6,-1.25,-2072.075,117.275,25.8,C";
Trades,SubTotal,,Stocks,EUR,BNRd,,-30,,,2190.6,-1.25,-2072.075,117.275,25.8,;
"Trades,Data,Order,Stocks,EUR,BTCE,""2022-04-01, 03:09:18"",30,39.15,40.578,-1174.5,-3,1177.5,0,42.84,O";
"Trades,Data,Order,Stocks,EUR,BTCE,""2022-04-08, 09:33:42"",-30,38,38.816,1140,-3,-1177.5,-40.5,-24.48,C";
Trades,SubTotal,,Stocks,EUR,BTCE,,0,,,-34.5,-6,0,-40.5,18.36,;
"Trades,Data,Order,Stocks,EUR,COPd,""2022-01-07, 10:59:12"",-40,62.9,63,2516,-3,-2966.25,-453.25,-4,C";
Trades,SubTotal,,Stocks,EUR,COPd,,-40,,,2516,-3,-2966.25,-453.25,-4,;
"Trades,Data,Order,Stocks,EUR,CRC,""2022-04-13, 08:19:40"",20,60.37,59.23,-1207.4,-1.25,1208.65,0,-22.8,O";
"Trades,Data,Order,Stocks,EUR,CRC,""2022-09-23, 09:33:55"",-120,49.215,48.895,5905.8,-2.9529,-4723.4065,1179.4406,38.4,C";
Trades,SubTotal,,Stocks,EUR,CRC,,-100,,,4698.4,-4.2029,-3514.7565,1179.4406,15.6,;
"Trades,Data,Order,Stocks,EUR,DBPD,""2022-10-04, 03:14:49"",-100,1.8604,1.7812,186.04,-3,-192.01596,-8.97596,7.92,C";
"Trades,Data,Order,Stocks,EUR,DBPD,""2022-10-04, 03:30:07"",""-2,400"",1.862,1.7812,4468.8,-3,-4608.38304,-142.58304,193.92,C";
Trades,SubTotal,,Stocks,EUR,DBPD,,-2500,,,4654.84,-6,-4800.399,-151.559,201.84,;
"Trades,Data,Order,Stocks,EUR,DBPDd,""2022-04-25, 06:48:20"",""2,000"",1.5984,1.5856,-3196.8,-1.5984,3198.3984,0,-25.6,O";
"Trades,Data,Order,Stocks,EUR,DBPDd,""2022-05-12, 06:06:07"",""-1,000"",1.6736,1.6238,1673.6,-1.25,-1599.1992,73.1508,49.8,C";
"Trades,Data,Order,Stocks,EUR,DBPDd,""2022-05-16, 05:02:51"",""-1,000"",1.548,1.5762,1548,-1.25,-1599.1992,-52.4492,-28.2,C";
"Trades,Data,Order,Stocks,EUR,DBPDd,""2022-08-17, 09:06:09"",""2,000"",1.5638,1.5788,-3127.6,-1.5638,3129.1638,0,30,O";
"Trades,Data,Order,Stocks,EUR,DBPDd,""2022-09-27, 03:37:51"",""-2,000"",1.8676,1.9606,3735.2,-1.8676,-3129.1638,604.1686,-186,C";
"Trades,Data,Order,Stocks,EUR,DBPDd,""2022-09-27, 05:25:25"",""2,500"",1.9192,1.9606,-4798,-2.399,4800.399,0,103.5,O";
Trades,SubTotal,,Stocks,EUR,DBPDd,,2500,,,-4165.6,-9.9288,4800.399,624.8702,-56.5,;
"Trades,Data,Order,Stocks,EUR,DES2,""2022-07-06, 05:35:25"",""1,000"",2.2555,2.234,-2255.5,-3,2258.5,0,-21.5,O";
"Trades,Data,Order,Stocks,EUR,DES2,""2022-07-08, 06:29:30"",-100,2.0855,2.0913,208.55,-3,-225.85,-20.3,-0.58,C";
"Trades,Data,Order,Stocks,EUR,DES2,""2022-07-08, 06:30:18"",-900,2.087,2.0913,1878.3,-3,-2032.65,-157.35,-3.87,C";
Trades,SubTotal,,Stocks,EUR,DES2,,0,,,-168.65,-9,0,-177.65,-25.95,;
"Trades,Data,Order,Stocks,EUR,EOANd,""2022-02-24, 03:30:23"",100,11.728,11.492,-1172.8,-1.25,1174.05,0,-23.6,O";
"Trades,Data,Order,Stocks,EUR,EOANd,""2022-04-05, 05:15:35"",-250,10.36,10.325,2590,-1.295,-2548.25,40.455,8.75,C";
"Trades,Data,Order,Stocks,EUR,EOANd,""2022-04-13, 08:17:25"",-250,10.05,10.06,2512.5,-1.25625,-2696.8,-185.55625,-2.5,C";
Trades,SubTotal,,Stocks,EUR,EOANd,,-400,,,3929.7,-3.80125,-4071,-145.10125,-17.35,;
"Trades,Data,Order,Stocks,EUR,EXV1d,""2022-03-07, 04:48:12"",150,11.478,11.806,-1721.7,-3,1724.7,0,49.2,O";
"Trades,Data,Order,Stocks,EUR,EXV1d,""2022-03-09, 05:06:35"",-75,12.8,12.97,960,-3,-862.35,94.65,-12.75,C";
"Trades,Data,Order,Stocks,EUR,EXV1d,""2022-03-14, 07:59:26"",-75,13.05,13.148,978.75,-3,-862.35,113.4,-7.35,C";
Trades,SubTotal,,Stocks,EUR,EXV1d,,0,,,217.05,-9,0,208.05,29.1,;
"Trades,Data,Order,Stocks,EUR,EXV6d,""2022-07-15, 10:59:07"",20,52.92,52.9,-1058.4,-1.25,1059.65,0,-0.4,O";
"Trades,Data,Order,Stocks,EUR,EXV6d,""2022-09-23, 08:38:42"",-20,54.37,53.72,1087.4,-1.25,-1059.65,26.5,13,C";
Trades,SubTotal,,Stocks,EUR,EXV6d,,0,,,29,-2.5,0,26.5,12.6,;
"Trades,Data,Order,Stocks,EUR,FLXI,""2022-05-10, 05:31:33"",100,30.26,30.05,-3026,-3,3029,0,-21,O";
"Trades,Data,Order,Stocks,EUR,FLXI,""2022-08-10, 05:56:07"",-50,32.235,32.36,1611.75,-3,-1514.5,94.25,-6.25,C";
"Trades,Data,Order,Stocks,EUR,FLXI,""2022-11-30, 11:06:42"",100,33.06,33.16,-3306,-3,3309,0,10,O";
Trades,SubTotal,,Stocks,EUR,FLXI,,150,,,-4720.25,-9,4823.5,94.25,-17.25,;
"Trades,Data,Order,Stocks,EUR,GTT,""2022-03-03, 06:30:08"",30,89,91.3,-2670,-3,2673,0,69,O";
"Trades,Data,Order,Stocks,EUR,GTT,""2022-04-05, 06:00:27"",-15,105.8,105,1587,-3,-1336.5,247.5,12,C";
"Trades,Data,Order,Stocks,EUR,GTT,""2022-07-07, 04:37:54"",-15,115.9,118.7,1738.5,-3,-1336.5,399,-42,C";
"Trades,Data,Order,Stocks,EUR,GTT,""2022-09-07, 03:05:10"",10,123.7,120.2,-1237,-4,1241,0,-35,O";
"Trades,Data,Order,Stocks,EUR,GTT,""2022-09-23, 08:35:22"",-10,114.9,111.7,1149,-1.25,-1241,-93.25,32,C";
Trades,SubTotal,,Stocks,EUR,GTT,,0,,,567.5,-14.25,0,553.25,36,;
"Trades,Data,Order,Stocks,EUR,H6D0,""2022-08-29, 10:45:12"",-250,3.07,3.075,767.5,-6,-715.678537,45.821463,-1.25,C";
Trades,SubTotal,,Stocks,EUR,H6D0,,-250,,,767.5,-6,-715.678537,45.821463,-1.25,;
"Trades,Data,Order,Stocks,EUR,IVSD,""2022-08-29, 10:50:38"",-100,16.28,16.306,1628,-1.25,-1319.066667,307.683333,-2.6,C";
Trades,SubTotal,,Stocks,EUR,IVSD,,-100,,,1628,-1.25,-1319.066667,307.683333,-2.6,;
"Trades,Data,Order,Stocks,EUR,MUV2d,""2022-04-13, 08:16:35"",-10,238,239.6,2380,-1.25,-2377,1.75,-16,C";
Trades,SubTotal,,Stocks,EUR,MUV2d,,-10,,,2380,-1.25,-2377,1.75,-16,;
"Trades,Data,Order,Stocks,EUR,NGLB,""2022-05-24, 10:14:54"",30,43.2,42.8,-1296,-3,1299,0,-12,O";
"Trades,Data,Order,Stocks,EUR,NGLB,""2022-06-27, 03:35:52"",-30,37.2,37,1116,-1.25,-1299,-184.25,6,C";
Trades,SubTotal,,Stocks,EUR,NGLB,,0,,,-180,-4.25,0,-184.25,-6,;
"Trades,Data,Order,Stocks,EUR,NOVC,""2022-01-07, 10:57:40"",-50,89.16,89.7,4458,-3,-2901.474,1553.526,-27,C";P
"Trades,Data,Order,Stocks,EUR,NOVC,""2022-02-24, 03:31:37"",20,85.14,87.13,-1702.8,-1.25,1704.05,0,39.8,O";
"Trades,Data,Order,Stocks,EUR,NOVC,""2022-09-23, 08:39:14"",-70,99.38,100.38,6956.6,-3.4783,-4654.998,2298.1237,-70,C";
Trades,SubTotal,,Stocks,EUR,NOVC,,-100,,,9711.8,-7.7283,-5852.422,3851.6497,-57.2,;
"Trades,Data,Order,Stocks,EUR,OD7Z,""2022-04-04, 05:28:41"",100,19.068,19.07,-1906.8,-3,1909.8,0,0.2,O";
"Trades,Data,Order,Stocks,EUR,OD7Z,""2022-05-10, 03:43:00"",-100,16.592,16.534,1659.2,-3,-1909.8,-253.6,5.8,C";
Trades,SubTotal,,Stocks,EUR,OD7Z,,0,,,-247.6,-6,0,-253.6,6,;
"Trades,Data,Order,Stocks,EUR,PHAG,""2022-09-23, 08:34:23"",-100,17.982,17.988,1798.2,-3,-1974.25,-179.05,-0.6,C";
Trades,SubTotal,,Stocks,EUR,PHAG,,-100,,,1798.2,-3,-1974.25,-179.05,-0.6,;
"Trades,Data,Order,Stocks,EUR,PND,""2022-04-13, 08:20:17"",80,26.27,26.59,-2101.6,-1.25,2102.85,0,25.6,O";
"Trades,Data,Order,Stocks,EUR,PND,""2022-08-29, 10:43:31"",-280,20.62,21.18,5773.6,-2.8868,-5456.09,314.6232,-156.8,C";
Trades,SubTotal,,Stocks,EUR,PND,,-200,,,3672,-4.1368,-3353.24,314.6232,-131.2,;
"Trades,Data,Order,Stocks,EUR,QQQ3,""2022-05-26, 09:42:24"",20,78.24,81.04,-1564.8,-3,1567.8,0,56,O";
"Trades,Data,Order,Stocks,EUR,QQQ3,""2022-06-09, 08:20:29"",-20,88.74,88.48,1774.8,-3,-1567.8,204,5.2,C";
"Trades,Data,Order,Stocks,EUR,QQQ3,""2022-10-13, 11:26:13"",100,55.62,55.93,-5562,-3,5565,0,31,O";
"Trades,Data,Order,Stocks,EUR,QQQ3,""2022-10-14, 10:22:52"",-100,55.01,55.39,5501,-3,-5565,-67,-38,C";
Trades,SubTotal,,Stocks,EUR,QQQ3,,0,,,149,-12,0,137,54.2,;
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-04-25, 06:35:59"",100,39.56,39.06,-3956,-3,3959,0,-50,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-05-13, 10:27:31"",-100,46.9,46.48,4690,-3,-3959,728,42,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-05-16, 03:21:47"",100,47.65,47.73,-4765,-3,4768,0,8,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-05-26, 09:35:30"",-100,47.94,45.345,4794,-3,-4768,23,259.5,C";P
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-10, 09:41:25"",80,47.33,49.025,-3786.4,-3,3789.4,0,135.6,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-17, 05:48:23"",-80,56.2,55.97,4496,-3,-3789.4,703.6,18.4,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-17, 10:30:35"",100,57.43,55.97,-5743,-3,5746,0,-146,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-21, 03:39:39"",-100,52.14,50.22,5214,-3,-5746,-535,192,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-22, 10:23:00"",-100,49.9159,49.53,4991.59,-3,-4988.59,0,38.59,O";P
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-27, 03:32:06"",100,43.28,44.19,-4328,-3,4988.59,657.59,91,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-06-27, 09:40:04"",100,44.5,44.19,-4450,-3,4453,0,-31,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-07-06, 03:29:47"",-100,48.22,49.71,4822,-3,-4453,366,-149,C";P
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-07-11, 03:11:02"",50,46.5,47.775,-2325,-3,2328,0,63.75,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-07-18, 03:38:34"",-50,44.8,45.285,2240,-3,-2328,-91,-24.25,C";P
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-08-17, 08:44:11"",150,31.16,31.655,-4674,-3,4677,0,74.25,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-09-09, 03:43:10"",-150,39.54,38.45,5931,-3,-4677,1251,163.5,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-09-14, 10:37:02"",100,42.86,42.275,-4286,-3,4289,0,-58.5,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-09-27, 03:37:38"",-100,51.46,53.27,5146,-3,-4289,854,-181,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-09-27, 10:04:48"",100,52.99,53.27,-5299,-3,5302,0,28,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-03, 09:16:03"",-100,55.82,54.02,5582,-3,-5302,277,180,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-05, 03:42:55"",100,48.285,50.58,-4828.5,-3,4831.5,0,229.5,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-06, 06:45:33"",-100,49.01,48.28,4901,-3,-4831.5,66.5,73,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-11, 10:26:45"",100,59.85,58.1,-5985,-3,5988,0,-175,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-13, 10:05:41"",-100,62.9,57.7,6290,-3.145,-5988,298.855,520,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-26, 08:49:10"",100,47.64,44.99,-4764,-3,4767,0,-265,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-10-28, 10:38:42"",-100,48.5,48.135,4850,-3,-4767,80,36.5,C";P
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-11-16, 05:00:14"",150,38.26,39.8,-5739,-3,5742,0,231,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-13, 09:01:54"",-150,34.125,35.96,5118.75,-3,-5742,-626.25,-275.25,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-14, 05:38:44"",100,37.275,36.41,-3727.5,-3,3730.5,0,-86.5,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-15, 04:27:55"",100,39.72,41.715,-3972,-3,3975,0,199.5,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-20, 04:45:53"",-100,45.24,46.04,4524,-3,-3730.5,790.5,-80,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-20, 04:46:28"",-100,45.22,46.04,4522,-3,-3975,544,-82,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-27, 11:08:24"",-100,47.555,47.5,4755.5,-3,-4752.5,0,5.5,O";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-29, 04:01:49"",100,49.5,46.265,-4950,-3,4752.5,-200.5,-323.5,C";
"Trades,Data,Order,Stocks,EUR,QQQS,""2022-12-29, 04:03:32"",150,49.41,46.265,-7411.5,-3.70575,7415.20575,0,-471.75,O";
Trades,SubTotal,,Stocks,EUR,QQQS,,150,,,-2122.06,-105.85075,7415.20575,5187.295,190.84,;
"Trades,Data,Order,Stocks,EUR,RHMd,""2022-02-25, 15:28:50"",20,108.55,107.05,-2171,-3,2174,0,-30,O";
"Trades,Data,Order,Stocks,EUR,RHMd,""2022-03-09, 04:39:15"",-20,143.8,143.85,2876,-3,-2174,699,-1,C";
Trades,SubTotal,,Stocks,EUR,RHMd,,0,,,705,-6,0,699,-31,;
"Trades,Data,Order,Stocks,EUR,RIO1,""2022-04-25, 06:30:34"",-40,64.53,64.56,2581.2,-1.2906,-2289.25,290.6594,-1.2,C";
Trades,SubTotal,,Stocks,EUR,RIO1,,-40,,,2581.2,-1.2906,-2289.25,290.6594,-1.2,;
